Test_ID,penalty_stiffness,damping_factor,contact_damping,steel_E,steel_nu,steel_sigma_yield,steel_limit_strain,wood_E,wood_nu,wood_sigma_uts,wood_limit_strain,Frame,Max_U_Blade,Max_Stress,Max_U_Obs,Blade_Elem,Wood_Elem
71,100000000.0,15.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,13,0.18085071419975854,5364063261.638013,0.05669090767107697,116,384
71,100000000.0,15.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,14,0.1922958226167199,16743220993.516891,0.06134261516478644,116,384
72,100000000.0,15.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,0,0.013895418040526636,0.0010013646702385698,0.0,131,384
72,100000000.0,15.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,1,0.027690421264115486,9877426793.181454,0.0013132741640930424,131,384
72,100000000.0,15.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,2,0.04150122690860271,5752108580.783843,0.0034324869766251135,131,384
72,100000000.0,15.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,3,0.054912681312364764,7467485746.903175,0.006582278326924913,120,384
72,100000000.0,15.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,4,0.06810338463277689,10781836969.300959,0.011453483719828596,117,384
72,100000000.0,15.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,5,0.08145111714075759,7544386884.1087885,0.01800080664786532,117,384
72,100000000.0,15.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,6,0.09447505446607998,5773163223.784029,0.0244888614577385,117,384
72,100000000.0,15.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,7,0.10739906379305791,16304520013.96334,0.02850878403104399,117,384
72,100000000.0,15.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,8,0.12030591037461434,10711632108.285336,0.03320733167341361,117,384
72,100000000.0,15.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,9,0.13278830388814383,7618612892.849851,0.03936181941803179,117,384
72,100000000.0,15.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,10,0.14476557275086444,13660012458.057318,0.042809566627777136,116,384
72,100000000.0,15.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,11,0.15687065972247652,14772671065.760529,0.04752576184308378,116,384
72,100000000.0,15.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,12,0.16880993244339987,15877957177.601803,0.05312156441208684,116,384
72,100000000.0,15.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,13,0.18085071419975854,5364063261.638013,0.05669090767107697,116,384
72,100000000.0,15.0,3000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,14,0.1922958226167199,16743220993.516891,0.06134261516478644,116,384
73,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,0,0.013895418040526636,0.0010013646702385698,0.0,131,384
73,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,1,0.027584908779934792,73793427.66666609,0.001651428271492826,128,376
73,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,2,0.04106917469561522,21390598.115785535,0.004210916886438693,127,372
73,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,3,0.054353413575370525,109529172.82036462,0.006700660485581166,121,367
73,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,4,0.06743310104397703,76794844.52925405,0.009145487952083706,117,355
73,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,5,0.08031579183103431,64482098.6859476,0.011529660316958542,116,353
73,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,6,0.09300634075062159,105965294.24824163,0.013693343296345832,116,352
73,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,7,0.1055103686199846,106798947.44695118,0.015841185989994948,111,347
73,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,8,0.11783384746023479,71396760.97736783,0.017957051233860627,111,346
73,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,9,0.12996036645246045,83981840.92928723,0.021333611455722986,103,328
73,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,10,0.14190286372649016,41639610.30470382,0.024718963212765163,103,326
73,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,11,0.15366920134419368,58274769.18396315,0.028053913273197936,102,319
73,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,12,0.16525817550515104,52723835.061809845,0.03133921202611038,102,318
73,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,13,0.17667064474413402,85535896.63056801,0.03457559868867021,98,313
73,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,14,0.18791361605995513,69495319.07329401,0.037763801472453805,95,309
74,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,0,0.013895418040526636,0.0010013646702385698,0.0,131,384
74,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,1,0.027584908779934792,73793427.66666609,0.001651428271492826,128,376
74,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,2,0.04106917469561522,21390598.115785535,0.004210916886438693,127,372
74,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,3,0.054353413575370525,109529172.82036462,0.006700660485581166,121,367
74,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,4,0.06743310104397703,76794844.52925405,0.009145487952083706,117,355
74,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,5,0.08031579183103431,64482098.6859476,0.011529660316958542,116,353
74,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,6,0.09300634075062159,105965294.24824163,0.013693343296345832,116,352
74,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,7,0.1055103686199846,106798947.44695118,0.015841185989994948,111,347
74,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,8,0.11783384746023479,71396760.97736783,0.017957051233860627,111,346
74,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,9,0.12996036645246045,83981840.92928723,0.021333611455722986,103,328
74,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,10,0.14190286372649016,41639610.30470382,0.024718963212765163,103,326
74,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,11,0.15366920134419368,58274769.18396315,0.028053913273197936,102,319
74,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,12,0.16525817550515104,52723835.061809845,0.03133921202611038,102,318
74,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,13,0.17667064474413402,85535896.63056801,0.03457559868867021,98,313
74,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,14,0.18791361605995513,69495319.07329401,0.037763801472453805,95,309
75,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,0,0.013895418040526636,0.0010013646702385698,0.0,131,384
75,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,1,0.027584905015065588,75126661.74283712,0.00032548928349864593,127,384
75,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,2,0.04106918460154247,69063240.12651864,0.0003810933705526776,120,384
75,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,3,0.05435332506345314,62127432.6635538,0.0009262767929982848,113,384
75,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,4,0.06742318717931017,48584356.795308985,0.002360884004754131,102,384
75,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,5,0.08028800582765372,58448697.87947744,0.003285105972014331,95,384
75,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,6,0.09295803541449216,58195145.17865393,0.00490632607283479,88,384
75,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,7,0.10544501863450052,65866167.33992403,0.0065901333725546735,84,384
75,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,8,0.11773623247027606,50740400.92341173,0.008782893849235598,78,384
75,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,9,0.12983099500417378,92167564.02474761,0.011180886212403603,71,383
75,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,10,0.14175185234269816,46714767.50385636,0.013695487411052365,66,383
75,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,11,0.1534731797562583,25675403.67989081,0.01680542537483012,61,382
75,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,12,0.1650072290285287,56777896.22836626,0.019594697658975837,56,382
75,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,13,0.17637044527535087,41997265.76018141,0.02290883667706594,52,382
75,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,14,0.18753381629755342,83399867.85118271,0.027180896863640783,40,381
76,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,0,0.013895418040526636,0.0010013646702385698,0.0,131,384
76,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,1,0.027584905015065588,75126661.74283712,0.00032548928349864593,127,384
76,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,2,0.04106918460154247,69063240.12651864,0.0003810933705526776,120,384
76,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,3,0.05435332506345314,62127432.6635538,0.0009262767929982848,113,384
76,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,4,0.06742318717931017,48584356.795308985,0.002360884004754131,102,384
76,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,5,0.08028800582765372,58448697.87947744,0.003285105972014331,95,384
76,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,6,0.09295803541449216,58195145.17865393,0.00490632607283479,88,384
76,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,7,0.10544501863450052,65866167.33992403,0.0065901333725546735,84,384
76,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,8,0.11773623247027606,50740400.92341173,0.008782893849235598,78,384
76,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,9,0.12983099500417378,92167564.02474761,0.011180886212403603,71,383
76,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,10,0.14175185234269816,46714767.50385636,0.013695487411052365,66,383
76,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,11,0.1534731797562583,25675403.67989081,0.01680542537483012,61,382
76,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,12,0.1650072290285287,56777896.22836626,0.019594697658975837,56,382
76,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,13,0.17637044527535087,41997265.76018141,0.02290883667706594,52,382
76,100000000.0,15.0,8000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,14,0.18753381629755342,83399867.85118271,0.027180896863640783,40,381
77,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,0,0.013895418040526636,0.0010013646702385698,0.0,131,384
77,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,1,0.027633234806010938,4985348761.40169,0.002194965604446457,131,375
77,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,2,0.04115595253114842,6855174969.794953,0.007569272572179576,128,371
77,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,3,0.05474200793123726,9127036961.343063,0.01412312608441501,111,358
77,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,4,0.06822055017251115,6962815980.070977,0.02058377291705949,110,352
77,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,5,0.08149842156905848,11345649874.390408,0.026948972566768998,110,352
77,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,6,0.09457860974277568,10364081328.927586,0.03322625729703329,109,334
77,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,7,0.10746405783533154,9869671169.73156,0.0394089988369784,109,334
77,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,8,0.12015766517039884,12078213033.360931,0.05759196667444279,108,314
77,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,9,0.1326622879060228,6162303871.154143,0.0795445549254676,108,313
77,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,10,0.1449807396772777,12818060676.268982,0.095575348466574,108,313
77,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,11,0.15711579222935862,20090577493.749687,0.10438121889516479,108,310
77,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,12,0.1690701760412421,8311854889.431883,0.12172503509868592,106,302
77,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,13,0.1808465809400675,16340423279.161283,0.13883811141921137,106,298
77,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,14,0.1924476567063656,12400348230.609898,0.15456819360809906,106,291
78,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,0,0.013895418040526636,0.0010013646702385698,0.0,131,384
78,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,1,0.027633234806010938,4985348761.40169,0.002194965604446457,131,375
78,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,2,0.04115595253114842,6855174969.794953,0.007569272572179576,128,371
78,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,3,0.05474200793123726,9127036961.343063,0.01412312608441501,111,358
78,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,4,0.06822055017251115,6962815980.070977,0.02058377291705949,110,352
78,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,5,0.08149842156905848,11345649874.390408,0.026948972566768998,110,352
78,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,6,0.09457860974277568,10364081328.927586,0.03322625729703329,109,334
78,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,7,0.10746405783533154,9869671169.73156,0.0394089988369784,109,334
78,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,8,0.12015766517039884,12078213033.360931,0.05759196667444279,108,314
78,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,9,0.1326622879060228,6162303871.154143,0.0795445549254676,108,313
78,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,10,0.1449807396772777,12818060676.268982,0.095575348466574,108,313
78,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,11,0.15711579222935862,20090577493.749687,0.10438121889516479,108,310
78,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,12,0.1690701760412421,8311854889.431883,0.12172503509868592,106,302
78,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,13,0.1808465809400675,16340423279.161283,0.13883811141921137,106,298
78,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,10000000.0,0.05,14,0.1924476567063656,12400348230.609898,0.15456819360809906,106,291
79,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,0,0.013895418040526636,0.0010013646702385698,0.0,131,384
79,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,1,0.027685502126022464,9618463473.608822,0.0012815673509446884,131,384
79,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,2,0.04149739635090316,5740485960.699319,0.0033951038929082417,131,384
79,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,3,0.054878721030123805,7439394528.528493,0.006534678127401361,120,384
79,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,4,0.06808570314018604,10686220631.402416,0.011421397992522878,117,384
79,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,5,0.08142035405882304,7557947508.025229,0.017899224472313704,117,384
79,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,6,0.09443037658376008,5186085806.563537,0.0242936658977513,117,384
79,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,7,0.10734347367027319,16018524982.334398,0.028326704478457802,117,384
79,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,8,0.12023742393779227,10413745939.508717,0.03308806164150862,117,384
79,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,9,0.13271216768372648,7920036069.994832,0.03915842116423476,117,384
79,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,10,0.14468207936948926,13401979864.049994,0.042623311503505734,116,384
79,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,11,0.15676664199337026,14101503144.71282,0.047254802341491396,116,384
79,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,12,0.16870781846151262,16223339004.583345,0.052890835882644906,116,384
79,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,13,0.18073519277254832,5365290429.844958,0.056348966667723537,116,384
79,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.15,14,0.1921676587961418,15981681167.098495,0.06096382386636541,116,384
80,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,0,0.013895418040526636,0.0010013646702385698,0.0,131,384
80,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,1,0.027685502126022464,9618463473.608822,0.0012815673509446884,131,384
80,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,2,0.04149739635090316,5740485960.699319,0.0033951038929082417,131,384
80,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,3,0.054878721030123805,7439394528.528493,0.006534678127401361,120,384
80,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,4,0.06808570314018604,10686220631.402416,0.011421397992522878,117,384
80,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,5,0.08142035405882304,7557947508.025229,0.017899224472313704,117,384
80,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,6,0.09443037658376008,5186085806.563537,0.0242936658977513,117,384
80,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,7,0.10734347367027319,16018524982.334398,0.028326704478457802,117,384
80,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,8,0.12023742393779227,10413745939.508717,0.03308806164150862,117,384
80,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,9,0.13271216768372648,7920036069.994832,0.03915842116423476,117,384
80,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,10,0.14468207936948926,13401979864.049994,0.042623311503505734,116,384
80,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,11,0.15676664199337026,14101503144.71282,0.047254802341491396,116,384
80,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,12,0.16870781846151262,16223339004.583345,0.052890835882644906,116,384
80,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,13,0.18073519277254832,5365290429.844958,0.056348966667723537,116,384
80,100000000.0,15.0,8000.0,20500000000.0,0.28,25000000000.0,5.0,1200000000.0,0.26,40000000.0,0.05,14,0.1921676587961418,15981681167.098495,0.06096382386636541,116,384
81,100000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,0,0.013655411276284609,0.0008898990652496419,0.0,131,384
81,100000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,1,0.02664565763292223,60417878.77171585,0.0017881663090969747,128,376
81,100000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,2,0.03900140044951127,29119987.408607926,0.0048236957967313305,127,370
81,100000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,3,0.050754805820475424,94129275.91409932,0.007679425263264248,121,363
81,100000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,4,0.061928643173865164,113423679.38145481,0.01040157446434584,118,356
81,100000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,5,0.07255674806092142,84755697.1199483,0.01298119852272101,117,352
81,100000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,6,0.08266211346352682,58440111.12114817,0.015438923331591685,117,351
81,100000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,7,0.09228839362246444,86292759.53118032,0.017774969109124177,117,351
81,100000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,8,0.1014249207713684,95277708.76560014,0.020007545554260278,117,351
81,100000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,9,0.11012319780076428,66361387.974754825,0.022128134584759873,117,351
81,100000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,10,0.11840374619864069,80926659.179148,0.02414665559114756,109,348
81,100000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,11,0.12627401602378796,108547981.92224222,0.026058112072955806,102,337
81,100000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,12,0.13376153858883846,157994570.07750744,0.027880038088387436,102,335
81,100000000.0,50.0,3000.0,20500000000.0,0.28,250000000.0,5.0,1200000000.0,0.26,10000000.0,0.15,13,0.1408868286151548,170789655.76891357,0.029612223006018745,100,335
